3,0.01772331689283544,0.01596565480129077,0.3894559053888485
4,0.0169031435222018,0.016008607255151637,0.39073572167584253
5,0.016853734759577348,0.01590635233487074,0.4115561969760819
6,0.0167297301083511,0.015991976484656334,0.3843235918622686
7,0.01695888184522297,0.01618196679135928,0.3916227764292965
3,0.017452804609110542,0.016297022095666483,0.39453419973844156
4,0.016874064563536177,0.015971522348431442,0.40014910231971396
5,0.016690377492968943,0.015963187656150415,0.4082225914027583
6,0.016661676103431805,0.015594459855212616,0.3994968759567563
7,0.01644729488693616,0.015150916332808824,0.40584063541198456
8,0.016608742175295073,0.015380281453522352,0.4014911063649022
9,0.016402322616355092,0.01504707637314613,0.4098905660260131
10,0.01617533311832185,0.014897548808501316,0.4085681021792503
11,0.01608925409541995,0.015510440302582888,0.40075834095968044
12,0.016482123192034515,0.015559697595353309,0.3965466165697348
